age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,heure_supplementaires,augementation_salaire_precedente,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,note_evaluation_variation,satisfaction_moyenne,evaluation_satisfaction,ratio_satisfaction_anciennete,risque_burnout,salaire_moyen_poste,salaire_moyen_poste_departement,ratio_salaire_moyen_poste_departement,non_satisfait_sous_paye,mobilite_interne,stagnation_ratio,genre_F,genre_M,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale
27,4227,0,4,3,2,1,3,4,2,3,0,18,1,2,2,4,1,2,0,2.5,0,0.625,0,7295.137931034483,7295.137931034483,0.5794270156315732,0,1,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35,3917,1,3,3,2,2,3,4,1,2,0,20,1,4,10,3,1,1,1,2.25,0,0.5625,0,3237.169884169884,3237.169884169884,1.2100075498522829,0,1,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,18303,6,21,1,0,4,3,3,2,4,0,13,0,3,5,2,1,0,0,3.25,0,1.625,0,17181.676470588234,16986.972972972973,1.0774727215449678,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,2380,4,8,1,0,1,3,4,2,3,0,18,0,5,9,3,1,0,0,2.5,0,1.25,0,3237.169884169884,3237.169884169884,0.7352101017739171,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,13726,3,30,5,3,3,2,4,1,3,1,13,0,4,2,3,1,4,1,2.75,1,0.4583333333333333,0,7295.137931034483,7295.137931034483,1.8815271390014132,0,2,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
37,4777,5,15,1,0,1,1,2,1,1,0,15,0,2,11,2,1,0,2,1.25,0,0.625,0,7528.763358778626,7528.763358778626,0.6344999533595331,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,6385,3,17,8,7,3,3,2,4,3,1,14,2,3,18,4,2,6,0,3.0,0,0.3333333333333333,0,7528.763358778626,7528.763358778626,0.8480808461797402,0,1,0.7777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,19973,1,21,21,16,2,1,3,2,3,0,22,2,3,7,1,0,5,3,2.5,1,0.11363636363636363,0,16033.55,16033.55,1.2457004219277703,0,5,0.7272727272727273,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,6861,8,19,1,0,2,3,4,3,3,1,12,0,1,3,4,1,0,0,3.0,0,1.5,0,6924.2791411042945,6924.2791411042945,0.9908612665932757,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,4969,8,7,2,2,2,1,1,4,3,0,18,0,6,29,2,0,2,2,2.5,1,0.8333333333333334,0,6924.2791411042945,6924.2791411042945,0.7176198270954652,0,0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,19845,1,33,32,14,1,1,4,4,3,0,15,1,3,2,1,1,6,2,3.0,1,0.09090909090909091,0,17181.676470588234,16986.972972972973,1.1682481647303657,0,18,0.42424242424242425,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,13320,3,23,12,11,4,4,4,3,3,1,18,1,2,28,3,1,11,-1,3.5,0,0.2692307692307692,0,6924.2791411042945,6924.2791411042945,1.9236659482615408,0,1,0.8461538461538461,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,6347,0,19,18,7,4,3,3,1,3,0,12,1,3,1,3,0,0,0,2.75,0,0.14473684210526316,0,6924.2791411042945,6924.2791411042945,0.9166297127339339,0,11,0.3684210526315789,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,2743,1,18,17,13,3,4,1,3,3,0,16,0,1,16,4,1,15,-1,2.5,0,0.1388888888888889,0,3237.169884169884,3237.169884169884,0.8473450878848129,0,4,0.7222222222222222,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39,10880,1,21,21,6,4,3,1,3,3,1,13,0,2,22,3,2,2,0,2.75,0,0.125,0,7295.137931034483,7295.137931034483,1.491404289110839,0,15,0.2727272727272727,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,2342,0,3,2,2,2,2,4,4,2,0,19,0,2,8,1,0,2,1,3.0,1,1.0,0,2626.0,2626.0,0.8918507235338918,0,0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,17650,3,26,9,3,4,3,4,2,4,0,13,1,4,11,2,1,1,0,3.5,0,0.35,0,17181.676470588234,16986.972972972973,1.0390314994956389,0,6,0.3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,4025,9,10,8,7,4,3,3,2,3,0,12,0,2,29,4,0,7,0,3.0,0,0.3333333333333333,0,3237.169884169884,3237.169884169884,1.2433700250588304,0,1,0.7777777777777778,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,9725,0,16,15,1,2,4,4,4,2,0,11,1,2,1,4,1,0,-1,3.0,0,0.1875,0,6924.2791411042945,6924.2791411042945,1.404478329342604,0,14,0.0625,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59,11904,3,14,6,4,2,3,4,3,1,1,14,1,1,1,2,1,0,0,2.5,0,0.35714285714285715,0,17181.676470588234,16986.972972972973,0.7007722929176252,0,2,0.5714285714285714,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,2177,1,6,6,3,2,3,2,1,3,0,16,0,3,24,4,1,0,0,2.0,0,0.2857142857142857,0,4235.75,4235.75,0.5139585669598065,1,3,0.42857142857142855,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,7525,2,30,15,7,3,2,2,1,3,0,12,1,2,2,3,2,6,1,2.25,0,0.140625,0,6924.2791411042945,6924.2791411042945,1.0867557252753826,0,8,0.4375,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,4834,7,9,1,0,1,3,3,2,2,0,14,1,3,15,3,1,0,0,2.0,0,1.0,0,3237.169884169884,3237.169884169884,1.4932796773004686,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,2042,6,6,3,2,1,3,1,2,3,1,14,1,2,2,3,2,1,0,1.75,0,0.4375,1,3239.972602739726,3239.972602739726,0.6302522429582527,1,1,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,2220,1,1,1,1,3,3,3,4,3,1,19,1,2,10,4,1,0,0,3.25,0,1.625,0,2626.0,2626.0,0.8453922315308454,0,0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,1052,1,1,1,0,4,3,2,2,3,0,22,0,5,10,1,1,0,1,2.75,1,1.375,0,2626.0,2626.0,0.4006092916984006,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,2821,3,8,2,2,3,3,3,1,3,0,16,1,2,3,4,2,2,0,2.5,0,0.8333333333333334,0,3239.972602739726,3239.972602739726,0.8706863748213667,0,0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50,19237,2,29,8,1,2,3,3,4,2,1,11,1,2,2,4,1,7,0,2.75,0,0.3055555555555556,0,16033.55,16033.55,1.1997966763442907,0,7,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,4107,3,8,4,3,4,3,2,1,2,0,15,0,3,3,3,1,0,0,2.25,0,0.45,0,7528.763358778626,7528.763358778626,0.5455079146844468,1,1,0.6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,8396,1,8,7,7,3,3,1,2,2,0,14,1,3,26,3,1,7,0,2.0,0,0.25,0,6924.2791411042945,6924.2791411042945,1.212544992612905,0,0,0.875,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,2007,1,5,5,3,1,2,3,3,3,0,13,2,5,1,1,2,1,1,2.5,1,0.4166666666666667,0,3239.972602739726,3239.972602739726,0.619449682476598,0,2,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,19627,9,23,2,2,4,3,4,4,3,0,17,2,0,1,4,1,2,0,3.75,0,1.25,0,16033.55,16033.55,1.2241206719659714,0,0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,10686,6,13,9,4,3,2,3,2,3,0,11,1,4,2,4,1,7,1,2.75,1,0.275,0,6924.2791411042945,6924.2791411042945,1.5432653395737856,0,5,0.4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,2942,2,18,5,4,1,3,3,2,3,0,19,1,4,9,3,2,0,0,2.25,0,0.375,0,3239.972602739726,3239.972602739726,0.9080323696293728,1,1,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,8858,0,15,14,8,4,2,4,2,2,0,11,0,2,12,5,1,7,1,3.0,1,0.2,0,7295.137931034483,7295.137931034483,1.2142333817043944,0,6,0.5333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
55,16756,7,31,9,7,3,2,1,2,4,0,15,0,3,2,1,0,6,1,2.5,1,0.25,0,17181.676470588234,17130.333333333332,0.9781479247339029,0,2,0.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,10798,5,18,1,0,3,2,4,3,3,0,13,1,5,25,3,1,0,1,3.25,1,1.625,0,6924.2791411042945,6924.2791411042945,1.559440308508117,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,2323,1,2,2,2,4,3,4,2,3,1,14,0,3,9,3,2,0,0,3.25,0,1.0833333333333333,0,2626.0,2626.0,0.8846153846153846,0,0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,1416,1,1,1,0,3,2,1,1,2,0,13,0,6,10,3,1,1,1,1.75,0,0.875,0,3237.169884169884,3237.169884169884,0.4374191193747339,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,4615,8,19,16,13,4,2,1,1,3,1,23,3,2,8,4,1,1,2,2.25,0,0.1323529411764706,1,3239.972602739726,3239.972602739726,1.4243947606524663,0,3,0.7647058823529411,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,2461,9,18,10,0,1,3,3,3,4,1,12,3,2,4,4,1,2,0,2.75,0,0.25,0,3239.972602739726,3239.972602739726,0.7595743241529186,0,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,8722,1,10,10,7,2,2,1,1,2,0,12,0,2,24,2,0,1,1,1.5,0,0.13636363636363635,0,7528.763358778626,7528.763358778626,1.158490390035974,0,3,0.6363636363636364,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,3955,1,6,5,3,1,2,1,1,3,0,16,2,2,1,2,1,1,1,1.5,0,0.25,0,3237.169884169884,3237.169884169884,1.2217461985360683,0,2,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,9957,0,7,6,2,3,3,1,3,2,0,15,1,1,20,3,1,0,0,2.25,0,0.32142857142857145,0,7295.137931034483,7295.137931034483,1.3648816642166015,0,4,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
41,3376,1,10,10,6,2,4,3,3,3,0,13,0,3,7,2,1,0,-1,2.75,0,0.25,0,3239.972602739726,3239.972602739726,1.0419841196018909,0,4,0.5454545454545454,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,8823,0,20,19,9,3,2,3,1,2,0,18,1,4,17,1,1,1,1,2.25,0,0.1125,0,7528.763358778626,7528.763358778626,1.1719056078063974,0,10,0.45,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,10322,4,14,11,10,1,3,4,4,3,0,20,1,6,20,4,1,11,1,3.0,1,0.25,0,7528.763358778626,7528.763358778626,1.371008691349613,0,1,0.8333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,4621,1,3,3,2,1,1,3,4,3,0,19,3,4,8,5,0,1,2,2.75,1,0.6875,0,3237.169884169884,3237.169884169884,1.4274814623097778,0,1,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55,10976,3,23,3,2,4,3,2,2,3,0,18,1,4,2,1,2,1,0,2.75,0,0.6875,0,7295.137931034483,7295.137931034483,1.5045637387206405,0,1,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
28,3660,3,10,8,7,3,3,3,4,4,0,13,0,4,10,3,1,1,0,3.5,0,0.3888888888888889,0,3239.972602739726,3239.972602739726,1.1296391817958886,0,1,0.7777777777777778,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,10482,9,24,20,6,2,2,1,4,3,0,14,1,1,1,2,1,3,1,2.5,1,0.11904761904761904,0,4235.75,4235.75,2.474650298058195,0,14,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,7119,4,9,3,2,4,2,4,3,3,0,15,1,2,5,3,1,1,1,3.5,1,0.875,0,7528.763358778626,7528.763358778626,0.9455736169073721,0,1,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,9582,0,9,8,7,4,3,1,1,3,1,22,0,2,4,3,1,4,1,2.25,0,0.25,1,6924.2791411042945,6924.2791411042945,1.3838263600782346,0,1,0.7777777777777778,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33,4508,1,14,13,7,1,2,3,2,3,0,22,0,4,29,4,2,3,2,2.25,0,0.16071428571428573,0,3239.972602739726,3239.972602739726,1.391369790037122,0,6,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,2207,1,4,4,2,1,3,3,4,2,0,16,1,5,15,2,1,2,0,2.5,0,0.5,0,3237.169884169884,3237.169884169884,0.6817683590819476,0,2,0.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,7756,0,7,6,2,1,3,4,3,2,0,17,0,1,3,1,2,0,0,2.5,0,0.35714285714285715,0,7528.763358778626,7528.763358778626,1.0301824656178646,0,4,0.2857142857142857,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,6694,2,8,1,0,4,2,4,3,3,1,14,3,5,10,4,1,0,1,3.5,1,1.75,0,6924.2791411042945,6924.2791411042945,0.9667432325572638,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,3691,1,7,7,7,4,3,4,2,4,1,15,1,3,4,1,1,5,0,3.5,0,0.4375,0,3237.169884169884,3237.169884169884,1.1401934813645076,0,0,0.875,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,2377,1,1,1,1,1,3,3,3,2,0,20,1,0,21,3,1,0,1,2.25,0,1.125,0,3237.169884169884,3237.169884169884,0.734283366351513,1,0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,2313,4,5,2,2,1,2,2,2,3,1,20,0,0,25,3,1,2,2,2.0,0,0.6666666666666666,1,3239.972602739726,3239.972602739726,0.7138949255447788,1,0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,17665,0,23,22,6,4,3,1,4,3,0,17,1,3,2,2,1,13,0,3.0,0,0.13043478260869565,0,17181.676470588234,17130.333333333332,1.031211690762974,0,16,0.2608695652173913,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,2596,1,1,1,0,1,2,2,1,3,0,15,2,2,1,3,2,0,1,1.75,0,0.875,0,3237.169884169884,3237.169884169884,0.8019350521870121,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,4728,3,5,0,0,4,3,3,4,3,1,14,0,4,1,4,2,0,0,3.5,0,3.5,0,6924.2791411042945,6924.2791411042945,0.6828147600135559,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,4302,0,4,3,2,4,3,2,3,3,0,17,1,3,7,3,2,0,0,3.0,0,0.75,0,6924.2791411042945,6924.2791411042945,0.621292110316903,0,1,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,2979,3,6,0,0,3,2,4,4,3,0,17,3,2,3,4,0,0,1,3.5,1,3.5,0,3239.972602739726,3239.972602739726,0.9194522192814077,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,16885,2,27,5,4,1,4,4,3,2,0,22,0,3,1,4,0,2,0,2.5,0,0.4166666666666667,0,17181.676470588234,17130.333333333332,0.985678426183573,0,1,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,5593,1,15,15,10,2,2,3,4,3,0,13,1,2,9,4,0,4,1,3.0,1,0.1875,0,6924.2791411042945,6924.2791411042945,0.807737511158168,0,5,0.625,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,10445,7,18,8,6,2,3,2,4,3,0,19,0,4,7,4,1,4,0,2.75,0,0.3055555555555556,0,7528.763358778626,7528.763358778626,1.387346035763099,0,2,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,8740,0,9,8,7,3,2,3,2,3,1,14,2,2,10,4,1,2,1,2.75,1,0.3055555555555556,0,6924.2791411042945,6924.2791411042945,1.2622252543397798,0,1,0.7777777777777778,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,2514,4,11,7,5,3,3,4,1,3,0,22,1,1,28,4,1,1,1,2.75,1,0.34375,0,3239.972602739726,3239.972602739726,0.7759324871679957,0,2,0.625,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,7655,0,10,9,7,4,3,2,2,2,0,17,3,3,3,3,1,1,0,2.5,0,0.25,0,7295.137931034483,7295.137931034483,1.0493290287815693,0,2,0.7,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46,17465,3,23,12,9,1,3,3,4,3,0,12,1,3,3,1,1,4,0,2.75,0,0.21153846153846154,0,17181.676470588234,16986.972972972973,1.0281408010589992,0,3,0.6923076923076923,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,7351,7,10,1,0,4,3,2,3,3,0,16,0,2,2,2,1,0,0,3.0,0,1.5,0,6924.2791411042945,6924.2791411042945,1.0616267556809749,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
